,player,org,agents,rounds_played,rating,average_combat_score,kill_deaths,kill_assists_survived_traded,average_damage_per_round,kills_per_round,assists_per_round,first_kills_per_round,first_deaths_per_round,headshot_percentage,clutch_success_percentage
1379,Puri,NSR.IN,"['omen', 'astra', 'viper']",1042,0.89,180.6,0.86,68%,117.3,0.64,0.35,0.09,0.12,32%,12%
1380,musz3kk,MISA,"['sage', 'reyna', 'jett']",2289,0.89,204.2,0.91,64%,133.0,0.71,0.16,0.16,0.17,27%,10%
1381,B1GGY,FLCV,"['killjoy', 'sage', 'breach']",596,0.89,172.5,0.80,69%,109.8,0.58,0.29,0.05,0.09,23%,11%
1382,Shrudi,TQL,"['cypher', 'raze', 'jett']",974,0.89,180.0,0.85,63%,115.4,0.62,0.20,0.06,0.11,24%,17%
1383,Aiki,OPY.F,"['gekko', 'viper', 'killjoy']",201,0.89,171.8,0.84,63%,115.0,0.60,0.22,0.04,0.08,27%,15%
1384,symoN,HOF,"['sage', 'sova', 'jett']",641,0.89,205.5,0.85,63%,134.1,0.70,0.21,0.14,0.14,24%,15%
1385,albert,ALL,"['brimstone', 'sage', 'omen']",379,0.89,200.2,0.94,61%,120.3,0.72,0.17,0.11,0.15,30%,20%
1386,Dext,EX0,"['omen', 'cypher', 'phoenix']",3510,0.89,197.1,0.90,66%,128.4,0.69,0.21,0.10,0.12,28%,15%
1387,forgetw0w,Wave,"['cypher', 'jett', 'raze']",1742,0.89,186.8,0.88,68%,123.0,0.65,0.23,0.07,0.10,22%,10%
1388,krm,TDB,"['skye', 'chamber', 'killjoy']",846,0.89,180.9,0.86,69%,120.4,0.64,0.29,0.10,0.11,28%,18%
1389,krysyS,FIVE,"['jett', 'neon', 'raze']",1141,0.89,175.8,0.84,69%,112.1,0.62,0.30,0.07,0.10,26%,16%
1390,Jamie,Impa,"['sova', 'breach', 'viper']",630,0.89,173.4,0.79,70%,118.5,0.59,0.35,0.06,0.10,25%,12%
1391,Karokis,Nativz,"['sage', 'breach', 'astra']",220,0.89,179.6,0.77,66%,116.7,0.61,0.31,0.07,0.11,26%,20%
1392,VuexLex,HGE,"['jett', 'phoenix', 'raze']",578,0.89,202.0,0.87,62%,136.6,0.69,0.22,0.13,0.17,28%,10%
1393,michi,(+1),"['omen', 'killjoy', 'viper']",246,0.89,192.1,0.86,63%,122.3,0.67,0.17,0.03,0.06,22%,12%
1394,rasmus,NÖF,"['cypher', 'viper', 'astra']",388,0.89,179.7,0.83,65%,119.8,0.64,0.26,0.06,0.10,25%,9%
1395,roxie,VLNT,"['breach', 'phoenix', 'omen']",4647,0.89,174.7,0.85,69%,115.3,0.61,0.30,0.07,0.10,35%,14%
1396,drepeex,RBT,"['killjoy', 'cypher', 'viper']",720,0.89,171.7,0.94,68%,120.2,0.64,0.16,0.05,0.07,28%,6%
1397,Tenker,O2G,"['breach', 'omen', 'brimstone']",500,0.89,183.4,0.89,66%,115.0,0.66,0.25,0.06,0.10,22%,14%
1398,Angeliya,INC.GC,"['killjoy', 'reyna', 'brimstone']",379,0.89,189.1,0.85,62%,124.5,0.67,0.20,0.10,0.12,23%,14%
1399,banx,EYG,"['killjoy', 'raze']",427,0.89,185.6,0.86,68%,129.7,0.62,0.19,0.07,0.06,18%,9%
1400,mochi,EX0,"['jett', 'sage', 'killjoy']",942,0.89,189.5,0.86,64%,126.8,0.67,0.16,0.08,0.11,28%,7%
1401,RHEA,(+6),"['raze', 'omen', 'sage']",1017,0.89,186.2,0.90,69%,121.8,0.66,0.25,0.05,0.08,20%,8%
1402,Vbbooy,VMS,"['raze', 'sage', 'breach']",1466,0.89,193.8,0.84,69%,128.4,0.65,0.32,0.10,0.13,21%,12%
1403,Faska,OTK,"['kayo', 'cypher', 'viper']",977,0.89,181.2,0.86,67%,119.4,0.64,0.25,0.09,0.09,29%,7%
1404,glovee,GS,"['omen', 'sova', 'breach']",5097,0.88,172.4,0.85,70%,113.5,0.60,0.31,0.06,0.09,26%,16%
1405,Neit,GG,"['sova', 'killjoy', 'astra']",323,0.88,196.8,0.92,66%,129.1,0.68,0.12,0.07,0.07,25%,12%
1406,gon,SR,"['omen', 'sova', 'fade']",288,0.88,179.1,0.80,69%,124.3,0.61,0.24,0.10,0.10,31%,15%
1407,ni0,TSR,"['breach', 'jett', 'raze']",232,0.88,192.4,0.83,64%,123.6,0.65,0.20,0.07,0.10,22%,7%
1408,zedt,WYG,"['killjoy', 'cypher', 'sage']",773,0.88,174.8,0.77,65%,116.3,0.60,0.26,0.05,0.08,25%,8%
1409,KenzmPs,O2G,"['breach', 'skye', 'omen']",1766,0.88,171.0,0.80,67%,111.1,0.60,0.31,0.05,0.08,27%,9%
1410,SUPERPHROG,NSR.IN,"['jett', 'kayo', 'chamber']",2260,0.88,194.1,0.89,64%,126.6,0.70,0.14,0.14,0.16,30%,14%
1411,Vasili,GG,"['killjoy', 'jett', 'raze']",324,0.88,178.4,0.78,67%,116.7,0.60,0.21,0.11,0.14,20%,13%
1412,YoungOne,RV,"['omen', 'viper', 'astra']",2067,0.88,175.1,0.79,65%,116.3,0.59,0.34,0.08,0.10,22%,10%
1413,iXeonN,NVS,"['reyna', 'raze', 'sage']",894,0.88,199.0,0.90,65%,129.8,0.68,0.21,0.13,0.12,24%,15%
1414,ruffian,DP,"['sage', 'viper', 'brimstone']",341,0.88,177.8,0.85,67%,118.9,0.64,0.25,0.08,0.10,38%,19%
1415,UndeadXP,NOM,"['astra', 'viper', 'omen']",939,0.88,174.1,0.81,66%,113.7,0.59,0.32,0.06,0.08,31%,14%
1416,KanT,ANM,"['sova', 'reyna', 'sage']",484,0.88,177.2,0.80,72%,117.3,0.60,0.27,0.05,0.05,19%,9%
1417,Soon,YXC,"['omen', 'astra', 'viper']",266,0.88,166.9,0.79,68%,115.2,0.58,0.34,0.07,0.04,29%,16%
1418,cataLina,ZER.M,"['sova', 'omen', 'sage']",1307,0.88,179.5,0.82,68%,117.4,0.62,0.31,0.09,0.11,30%,10%
1419,prackz,arma,"['skye', 'astra', 'breach']",293,0.88,182.6,0.88,65%,121.3,0.67,0.23,0.12,0.12,33%,24%
1420,sunshine,WHO,"['skye', 'sova', 'kayo']",1855,0.88,179.3,0.85,67%,118.3,0.63,0.28,0.08,0.10,28%,13%
1421,doNinja,NOM,"['cypher', 'reyna', 'breach']",470,0.88,179.8,0.88,68%,120.5,0.66,0.26,0.07,0.11,32%,13%
1422,SteMpy,NiL,"['kayo', 'skye', 'sage']",344,0.88,174.0,0.81,67%,115.0,0.61,0.33,0.06,0.08,30%,6%
1423,ThePrimerio,M28,"['sage', 'reyna', 'jett']",713,0.88,197.2,0.89,66%,124.9,0.68,0.21,0.11,0.16,29%,15%
1424,pdr,MT,"['kayo', 'skye', 'chamber']",1288,0.88,163.0,0.76,68%,106.3,0.56,0.40,0.06,0.09,23%,10%
1425,nAhA,LYO,"['omen', 'cypher', 'killjoy']",733,0.88,173.5,0.88,65%,112.6,0.64,0.21,0.05,0.08,31%,12%
1426,DonatelloOO,TLA,"['jett', 'raze', 'yoru']",900,0.88,209.7,0.95,67%,136.3,0.73,0.17,0.18,0.18,32%,7%
1427,bbreakG,ZTA,"['sage', 'killjoy', 'kayo']",670,0.88,162.6,0.81,68%,108.1,0.59,0.34,0.05,0.06,31%,15%
1428,kabzi,MISA,"['killjoy', 'cypher', 'viper']",472,0.88,183.4,0.86,61%,127.0,0.65,0.17,0.09,0.11,25%,20%
1429,slk,KPI,"['brimstone', 'omen', 'viper']",271,0.88,149.2,0.84,70%,92.6,0.53,0.18,0.04,0.04,25%,20%
1430,neiixZz,ZINK,"['breach', 'reyna', 'raze']",796,0.88,222.4,0.91,59%,145.4,0.75,0.17,0.15,0.19,30%,9%
1431,minhchen,TOG,"['astra', 'sova', 'brimstone']",476,0.88,176.8,0.80,70%,108.9,0.62,0.33,0.06,0.08,29%,19%
1432,bruclon,vodk,"['breach', 'omen', 'sage']",480,0.88,166.5,0.85,63%,112.6,0.61,0.20,0.06,0.09,24%,15%
1433,tomatte,OTK,"['cypher', 'killjoy', 'skye']",581,0.88,169.3,0.84,68%,115.6,0.59,0.26,0.07,0.08,31%,16%
1434,Redgar,GX,"['sova', 'breach', 'omen']",5878,0.88,171.9,0.88,71%,112.6,0.61,0.30,0.08,0.09,31%,14%
1435,Essy,(+4),"['sova', 'astra', 'omen']",450,0.88,167.7,0.80,67%,111.6,0.59,0.32,0.05,0.06,26%,15%
1436,mag0o,NXR,"['jett', 'raze', 'sage']",2090,0.88,224.3,1.01,68%,135.9,0.79,0.18,0.16,0.15,19%,17%
1437,Kyas,XPS,"['breach', 'skye', 'raze']",238,0.88,182.5,0.83,68%,121.4,0.63,0.20,0.09,0.08,30%,7%
1438,Ixela,BGT,"['viper', 'astra', 'skye']",1045,0.88,173.8,0.81,68%,114.3,0.59,0.38,0.07,0.09,26%,15%
1439,FLORAMVS,TDB,"['gekko', 'omen', 'yoru']",671,0.88,184.8,0.86,69%,124.1,0.64,0.25,0.12,0.14,25%,14%
1440,paashi,(+1),"['neon', 'raze', 'jett']",207,0.88,191.1,0.80,59%,95.7,0.66,0.17,0.14,0.21,30%,12%
1441,Lokkara,Impr,"['sage', 'sova', 'breach']",686,0.88,188.7,0.85,65%,127.0,0.66,0.20,0.09,0.09,19%,16%
1442,m1tez,REG,"['jett', 'omen', 'brimstone']",3572,0.88,200.9,0.93,66%,128.3,0.70,0.24,0.12,0.13,33%,16%
1443,Nariel,BLAZ,"['sage', 'kayo', 'breach']",910,0.88,177.6,0.82,64%,120.2,0.62,0.24,0.11,0.14,25%,13%
1444,apathy,CTL,"['sova', 'killjoy', 'sage']",665,0.88,198.3,0.88,66%,130.7,0.65,0.30,0.07,0.08,26%,13%
1445,W1LL,TSE,"['sage', 'breach', 'killjoy']",747,0.88,177.5,0.84,67%,118.4,0.62,0.23,0.08,0.07,26%,11%
1446,bishop,BIG,"['omen', 'jett', 'phoenix']",1547,0.88,172.8,0.80,66%,113.0,0.59,0.26,0.08,0.12,23%,15%
1447,Sady,VCTRY,"['breach', 'jett', 'sage']",582,0.88,195.8,0.88,63%,124.1,0.67,0.26,0.11,0.16,17%,13%
1448,eNes,SGE,"['viper', 'astra', 'brimstone']",1599,0.88,171.6,0.83,69%,110.3,0.60,0.35,0.06,0.09,25%,15%
1449,Helas,F9,"['jett', 'yoru']",293,0.88,207.5,0.93,63%,131.4,0.73,0.12,0.17,0.18,35%,8%
1450,koldamenta,MKOI,"['sage', 'sova', 'raze']",5078,0.88,171.7,0.84,71%,111.9,0.57,0.36,0.06,0.08,22%,14%
1451,Miyamura,RZN,"['jett', 'killjoy', 'breach']",796,0.88,194.3,0.86,63%,127.5,0.69,0.21,0.08,0.12,33%,17%
1452,cino,FWS,"['skye', 'raze', 'sage']",299,0.88,215.9,0.86,66%,142.7,0.71,0.20,0.16,0.16,22%,24%
1453,Erizillo,Frac,"['raze', 'neon', 'killjoy']",356,0.88,182.4,0.84,65%,120.4,0.66,0.21,0.08,0.10,25%,17%
1454,khe0ps,TDB,"['sova', 'kayo', 'breach']",669,0.88,189.2,0.81,67%,128.3,0.64,0.37,0.08,0.11,25%,9%
1455,JohnieBoy,BLX,"['jett', 'neon', 'raze']",664,0.88,175.7,0.85,67%,117.3,0.63,0.26,0.09,0.12,27%,17%
1456,Keks,u,"['omen', 'phoenix', 'viper']",713,0.88,185.6,0.86,69%,121.7,0.65,0.28,0.08,0.08,33%,21%
1457,Mezoo,L2P,"['jett', 'yoru', 'raze']",215,0.88,194.6,0.80,59%,127.4,0.64,0.21,0.10,0.15,21%,
1458,askoo,Colo,"['raze', 'kayo', 'astra']",1594,0.88,171.6,0.82,71%,111.9,0.61,0.39,0.06,0.08,27%,13%
1459,niciplesss,IRIS,"['sage', 'killjoy', 'viper']",979,0.88,181.9,0.86,65%,120.6,0.64,0.22,0.06,0.10,21%,16%
1460,Kosmos,M5,"['raze', 'cypher', 'sage']",358,0.88,157.9,0.71,68%,101.4,0.56,0.17,0.08,0.13,31%,3%
1461,Lemming,M5,"['sova', 'jett', 'sage']",999,0.88,185.9,0.86,68%,121.9,0.64,0.24,0.08,0.08,25%,8%
1462,RaykiNN,FTW.R,"['sova', 'chamber', 'harbor']",219,0.88,168.9,0.78,68%,112.2,0.58,0.33,0.08,0.07,30%,15%
1463,mean,OS,"['phoenix', 'reyna', 'raze']",571,0.88,187.0,0.85,62%,126.1,0.64,0.24,0.10,0.15,27%,11%
1464,Jessen,WATE,"['sage', 'omen', 'brimstone']",593,0.88,179.4,0.81,66%,115.5,0.64,0.20,0.07,0.11,26%,9%
1465,GENETIC,ARZ,"['omen', 'cypher', 'viper']",398,0.87,159.4,0.82,67%,107.8,0.58,0.31,0.03,0.07,28%,18%
1466,Lexa,TWIS.O,"['jett', 'raze', 'chamber']",1172,0.87,199.7,0.86,63%,131.3,0.68,0.21,0.11,0.17,28%,16%
1467,RiMAchOu,Skyz,"['jett', 'sage', 'skye']",317,0.87,199.4,0.86,62%,126.5,0.70,0.15,0.08,0.10,23%,9%
1468,kriszgod,GM,"['killjoy', 'cypher', 'phoenix']",633,0.87,170.3,0.79,66%,113.9,0.58,0.27,0.04,0.06,28%,13%
1469,Emz,SCC.A,"['jett', 'sova', 'reyna']",403,0.87,183.7,0.79,63%,121.9,0.63,0.19,0.09,0.08,23%,8%
1470,DenV,WEDA,"['viper', 'astra', 'sage']",278,0.87,184.6,0.77,69%,127.7,0.62,0.35,0.06,0.06,23%,8%
1471,darkosek,INCO,"['raze', 'sage', 'skye']",1991,0.87,179.4,0.81,69%,118.1,0.62,0.35,0.09,0.10,28%,14%
1472,Daru,DOES,"['killjoy', 'deadlock', 'raze']",1069,0.87,172.0,0.81,65%,118.1,0.62,0.24,0.05,0.08,33%,14%
1473,Ginabina,5IQ,"['raze', 'sova', 'viper']",403,0.87,198.7,0.86,63%,131.8,0.69,0.19,0.07,0.11,21%,10%
1474,Chrissy,NB,"['killjoy', 'sage', 'reyna']",1565,0.87,189.7,0.88,65%,125.4,0.67,0.23,0.10,0.14,29%,17%
1475,rAx,Valo,"['cypher', 'breach', 'sova']",395,0.87,164.9,0.71,63%,117.9,0.57,0.26,0.08,0.13,27%,18%
1476,4woodanet,FB,"['astra', 'viper', 'omen']",326,0.87,163.5,0.81,70%,110.5,0.59,0.34,0.07,0.08,22%,9%
1477,siJk,1M,"['reyna', 'jett', 'raze']",749,0.87,203.3,0.89,62%,127.4,0.70,0.14,0.15,0.17,20%,11%
1478,Kevyt,MC,"['omen', 'brimstone', 'sova']",774,0.87,182.9,0.84,64%,121.2,0.62,0.26,0.07,0.08,26%,16%
1479,LightNinG,CLS,"['astra', 'sage', 'viper']",246,0.87,182.9,0.80,62%,119.1,0.63,0.24,0.11,0.13,25%,12%
1480,Shmuky,GUMA,"['raze', 'jett', 'breach']",398,0.87,209.3,0.87,63%,134.2,0.70,0.23,0.17,0.16,27%,7%
1481,dips1,FNST.OWO,"['raze', 'cypher', 'killjoy']",974,0.87,181.9,0.88,65%,119.7,0.64,0.27,0.09,0.09,24%,16%
1482,pAura,S2G,"['cypher', 'killjoy', 'reyna']",6075,0.87,188.6,0.94,67%,120.7,0.66,0.22,0.11,0.13,29%,15%
1483,Radski,Espe,"['sage', 'cypher', 'killjoy']",1719,0.87,179.8,0.85,66%,121.2,0.63,0.18,0.07,0.09,31%,10%
1484,n4la,SZ,"['skye', 'fade', 'breach']",303,0.87,186.0,0.83,61%,123.1,0.65,0.23,0.09,0.14,35%,15%
1485,nikoz,AXL,"['reyna', 'jett', 'cypher']",332,0.87,198.3,0.81,64%,128.4,0.70,0.14,0.17,0.18,34%,4%
1486,s4id,KOPF,"['jett', 'sova', 'raze']",1366,0.87,193.2,0.86,64%,123.8,0.67,0.17,0.11,0.17,25%,12%
1487,Sparrow,Rota,"['neon', 'astra', 'killjoy']",331,0.87,208.9,0.85,61%,145.6,0.71,0.24,0.12,0.16,31%,14%
1488,YAYAX,ZER,"['jett', 'raze', 'breach']",862,0.87,179.6,0.86,70%,117.1,0.65,0.29,0.09,0.11,33%,13%
1489,uNKOE,KC.GC,"['omen', 'viper', 'killjoy']",972,0.87,177.6,0.88,68%,113.4,0.63,0.25,0.08,0.11,23%,16%
1490,wezzy,ULF,"['raze', 'jett', 'skye']",423,0.87,208.8,0.87,62%,138.9,0.73,0.17,0.17,0.22,30%,9%
1491,hypeRR,GG,"['raze', 'jett', 'sage']",1939,0.87,182.9,0.80,67%,121.9,0.62,0.32,0.10,0.12,20%,9%
1492,Fatiiiih,WYL,"['sova', 'skye', 'fade']",709,0.87,186.4,0.81,66%,127.5,0.61,0.31,0.08,0.12,26%,17%
1493,maxie,BLD,"['cypher', 'killjoy', 'viper']",209,0.87,173.9,0.79,61%,126.3,0.62,0.23,0.08,0.14,23%,13%
1494,q1ng,KPI,"['yoru', 'gekko']",211,0.87,218.0,0.90,67%,136.9,0.74,0.23,0.21,0.13,23%,13%
1495,CREA,SK.N,"['omen', 'breach', 'astra']",2531,0.87,182.0,0.91,69%,117.8,0.64,0.22,0.08,0.10,30%,12%
1496,Luzia,XL.GC,"['reyna', 'jett', 'raze']",831,0.87,171.7,0.80,65%,112.4,0.61,0.30,0.08,0.10,28%,16%
1497,GabsoN,RN,"['reyna', 'jett', 'raze']",729,0.87,224.8,0.92,64%,145.9,0.76,0.16,0.19,0.18,25%,9%
1498,Nick,WIZ,"['jett', 'sage', 'reyna']",342,0.87,194.7,0.81,64%,129.6,0.66,0.31,0.11,0.16,22%,10%
1499,humanz,SZK,"['jett', 'raze', 'reyna']",1284,0.87,169.4,0.80,66%,112.4,0.60,0.29,0.06,0.08,33%,13%
1500,Complexit,Boda,"['omen', 'viper', 'sova']",459,0.87,181.2,0.83,67%,120.0,0.63,0.31,0.09,0.12,28%,16%
1501,Mioli,BGT,"['sova', 'omen', 'brimstone']",329,0.87,165.0,0.88,67%,107.3,0.61,0.27,0.08,0.10,32%,19%
1502,xowey,Bitf,"['sova', 'fade', 'tejo']",282,0.87,171.9,0.84,69%,113.1,0.59,0.33,0.08,0.11,18%,28%
1503,kero,BBL,"['cypher', 'killjoy', 'breach']",1525,0.87,167.2,0.78,72%,111.2,0.57,0.29,0.05,0.09,24%,17%
1504,Sandro,IGW,"['jett', 'raze', 'neon']",625,0.87,187.9,0.81,68%,121.4,0.64,0.31,0.14,0.14,24%,12%
1505,Redara,CTRL,"['breach', 'clove', 'brimstone']",200,0.87,171.7,0.77,64%,114.8,0.60,0.34,0.06,0.07,32%,21%
1506,MissLaia,TQ,"['astra', 'viper', 'reyna']",1088,0.87,176.3,0.81,67%,113.5,0.59,0.33,0.07,0.10,21%,14%
1507,Minikid,IGW,"['fade', 'sova', 'sage']",255,0.87,173.6,0.80,65%,114.6,0.62,0.23,0.07,0.11,33%,18%
1508,Mixmeha,REB,"['sage', 'breach', 'jett']",1022,0.87,170.5,0.82,68%,106.3,0.58,0.41,0.06,0.07,25%,14%
1509,Carter,CWE,"['omen', 'astra', 'viper']",657,0.87,164.3,0.80,67%,106.9,0.60,0.29,0.05,0.07,29%,12%
1510,CryingG,UBI,"['jett', 'raze']",245,0.87,215.2,0.82,63%,140.1,0.71,0.21,0.17,0.22,19%,5%
1511,Kotaro,IMP,"['killjoy', 'cypher', 'viper']",268,0.87,184.2,0.83,71%,122.6,0.64,0.23,0.06,0.09,31%,14%
1512,Saiko,Wild,"['skye', 'jett', 'chamber']",202,0.87,199.1,0.80,59%,137.4,0.68,0.12,0.14,0.14,29%,13%
1513,Cazuuu,Curs,"['fade', 'breach', 'sova']",314,0.87,161.6,0.75,69%,107.1,0.56,0.31,0.05,0.08,27%,5%
1514,ira,FF,"['sage', 'reyna', 'sova']",363,0.87,181.9,0.79,66%,121.1,0.61,0.30,0.06,0.06,20%,8%
1515,Veryut1n,ODIUM,"['omen', 'astra', 'viper']",284,0.87,170.1,0.72,67%,111.9,0.59,0.28,0.08,0.13,24%,17%
1516,Atom,5HEA,"['viper', 'astra', 'omen']",835,0.87,167.3,0.80,71%,108.7,0.58,0.40,0.05,0.08,17%,14%
1517,Flawless,PRM,"['raze', 'sova', 'breach']",401,0.87,168.9,0.77,64%,114.4,0.58,0.28,0.05,0.07,19%,15%
1518,shapaz,KC,"['jett', 'killjoy', 'cypher']",847,0.87,168.3,0.79,71%,114.7,0.59,0.26,0.06,0.09,24%,12%
1519,Slq,PURP,"['raze', 'jett', 'breach']",460,0.87,185.8,0.82,67%,124.5,0.63,0.30,0.07,0.13,20%,4%
1520,Bopper,Nativz,"['kayo', 'phoenix', 'raze']",236,0.87,178.4,0.75,67%,116.8,0.59,0.44,0.06,0.10,23%,16%
1521,Kosti,INCO,"['omen', 'phoenix', 'raze']",916,0.87,184.5,0.84,65%,127.6,0.63,0.24,0.08,0.09,30%,10%
1522,VARES,RBT,"['breach', 'viper', 'sage']",1379,0.87,179.2,0.84,65%,116.1,0.61,0.25,0.07,0.10,24%,17%
1523,Poetite,Myth,"['breach', 'viper', 'sova']",1645,0.87,172.1,0.82,68%,116.6,0.59,0.29,0.07,0.08,25%,20%
1524,Loupiote,ZER.M,"['astra', 'killjoy', 'viper']",2282,0.87,167.1,0.82,68%,113.7,0.58,0.25,0.06,0.09,26%,17%
1525,H4te,ZTA,"['killjoy', 'viper', 'sova']",449,0.87,179.0,0.83,69%,120.9,0.63,0.22,0.06,0.08,37%,12%
1526,Xini,HOF,"['killjoy', 'sova', 'jett']",226,0.87,194.0,0.85,62%,132.4,0.69,0.13,0.12,0.11,27%,5%
1527,sunny,(+2),"['brimstone', 'viper', 'omen']",329,0.87,179.2,0.80,67%,120.7,0.62,0.31,0.07,0.07,32%,7%
1528,Thu,XPER,"['breach', 'viper', 'tejo']",240,0.87,165.9,0.80,63%,112.3,0.58,0.34,0.04,0.06,26%,22%
1529,redyy,TOG,"['sova', 'skye', 'cypher']",237,0.87,164.9,0.79,65%,120.8,0.55,0.18,0.06,0.10,27%,10%
1530,LukeJM,407,"['jett', 'phoenix']",407,0.87,210.7,0.81,64%,131.6,0.68,0.19,0.14,0.19,22%,10%
1531,minemosynE,BBL.Q,"['jett', 'astra', 'brimstone']",564,0.87,179.9,0.79,67%,123.8,0.61,0.30,0.07,0.10,20%,5%
1532,sia,SK.N,"['sage', 'astra', 'reyna']",2544,0.87,172.0,0.85,69%,113.7,0.61,0.31,0.05,0.08,27%,14%
1533,majamia,Lil,"['brimstone', 'omen', 'viper']",730,0.87,179.5,0.79,70%,118.3,0.61,0.32,0.07,0.08,23%,6%
1534,Cookiee,QM,"['omen', 'sage', 'viper']",353,0.87,178.2,0.81,68%,120.7,0.59,0.25,0.07,0.08,21%,14%
1535,Paulus,HAVU,"['cypher', 'sage', 'jett']",735,0.87,189.9,0.83,62%,124.3,0.66,0.21,0.10,0.13,28%,12%
1536,noi,SSP,"['fade', 'breach', 'gekko']",604,0.87,167.6,0.80,68%,108.8,0.59,0.36,0.04,0.05,27%,9%
1537,mediKa,TWIS.O,"['killjoy', 'cypher', 'sova']",2517,0.87,175.2,0.82,70%,118.5,0.60,0.34,0.06,0.09,22%,15%
1538,rubii,SZK,"['jett', 'brimstone', 'astra']",425,0.87,185.6,0.84,64%,122.0,0.65,0.24,0.08,0.13,30%,13%
1539,dudleyzor,OP,"['sage', 'sova', 'breach']",782,0.87,190.0,0.84,67%,123.1,0.64,0.31,0.06,0.09,22%,13%
1540,Dawn,B8,"['omen', 'sage', 'killjoy']",1952,0.87,174.3,0.84,66%,116.3,0.62,0.24,0.07,0.08,31%,12%
1541,Jakexd,AKR,"['sova', 'cypher', 'killjoy']",962,0.87,182.1,0.83,63%,123.1,0.62,0.22,0.08,0.10,24%,10%
1542,Yourii,VCTRY,"['omen', 'viper', 'raze']",553,0.87,179.9,0.81,63%,116.5,0.62,0.31,0.06,0.11,21%,17%
1543,ROUSIK,SOR,"['sova', 'reyna', 'sage']",1188,0.87,178.3,0.76,68%,117.8,0.58,0.28,0.09,0.11,23%,10%
1544,Ichiro,TOPG,"['jett', 'raze', 'killjoy']",423,0.86,176.9,0.85,66%,115.0,0.62,0.19,0.11,0.15,21%,10%
1545,delamac,KHG,"['brimstone', 'omen', 'astra']",314,0.86,192.6,0.83,64%,121.3,0.66,0.28,0.09,0.14,25%,6%
1546,SkyL1ne,(+1),"['skye', 'breach', 'fade']",325,0.86,172.7,0.79,70%,114.3,0.59,0.32,0.05,0.09,26%,18%
1547,Ridder,PMK,"['jett', 'raze', 'sage']",950,0.86,208.4,0.88,66%,134.2,0.73,0.15,0.19,0.19,22%,17%
1548,duhax,Lixa,"['omen', 'reyna', 'astra']",489,0.86,192.3,0.88,67%,123.1,0.68,0.16,0.06,0.08,32%,6%
1549,Draven,PRL,"['sova', 'breach', 'killjoy']",432,0.86,181.8,0.81,66%,120.7,0.62,0.26,0.09,0.11,22%,13%
1550,Yato,TBG,"['sova', 'breach', 'astra']",558,0.86,187.8,0.87,68%,123.8,0.65,0.31,0.05,0.07,29%,8%
1551,Warp,RYL,"['jett', 'omen', 'cypher']",206,0.86,217.8,0.86,62%,142.1,0.73,0.26,0.14,0.21,21%,10%
1552,afr0nfire,ULF,"['omen', 'brimstone', 'breach']",456,0.86,154.2,0.70,76%,92.3,0.53,0.25,0.06,0.16,24%,12%
1553,Iczy,INC.GC,"['raze', 'sage', 'omen']",1507,0.86,160.3,0.80,69%,105.5,0.58,0.37,0.03,0.08,24%,13%
1554,mshz,ZER.M,"['cypher', 'astra', 'sage']",245,0.86,188.8,0.83,65%,121.2,0.66,0.25,0.09,0.13,24%,10%
1555,Pando,RBT,"['sova', 'sage', 'gekko']",651,0.86,160.4,0.77,69%,108.9,0.55,0.29,0.04,0.07,25%,14%
1556,AdrianL,ATN,"['kayo', 'jett', 'breach']",966,0.86,193.5,0.88,64%,128.3,0.69,0.14,0.15,0.19,39%,11%
1557,syyse,RTZN,"['omen', 'cypher', 'killjoy']",1366,0.86,173.1,0.82,65%,116.0,0.61,0.25,0.06,0.08,27%,12%
1558,Szalony,AGT,"['kayo', 'chamber', 'skye']",778,0.86,189.3,0.86,63%,124.9,0.68,0.16,0.11,0.15,24%,11%
1559,NRK,HOB,"['cypher', 'sage', 'omen']",1942,0.86,175.0,0.81,66%,115.9,0.60,0.27,0.09,0.11,26%,13%
1560,Sasquatch,(+3),"['jett', 'cypher', 'sage']",260,0.86,169.6,0.78,64%,108.6,0.61,0.23,0.05,0.07,23%,11%
1561,lxte,VV,"['cypher', 'viper', 'raze']",1180,0.86,192.5,0.90,65%,127.3,0.66,0.24,0.09,0.13,24%,10%
1562,Uy,Dan,"['jett', 'killjoy', 'chamber']",582,0.86,187.1,0.84,64%,128.2,0.66,0.13,0.10,0.11,26%,7%
1563,nero,NOM,"['omen', 'kayo', 'fade']",951,0.86,168.6,0.81,66%,113.1,0.60,0.29,0.05,0.08,25%,12%
1564,Miles,CG,"['phoenix', 'raze', 'jett']",384,0.86,193.3,0.86,60%,124.9,0.67,0.17,0.11,0.14,21%,9%
1565,Floko,OVA,"['skye', 'jett', 'sage']",239,0.86,183.6,0.86,64%,119.2,0.66,0.18,0.09,0.10,24%,6%
1566,EDDITION,GOOD,"['omen', 'jett', 'sage']",572,0.86,193.4,0.86,63%,125.2,0.70,0.11,0.16,0.17,26%,17%
1567,E5N,010,"['jett', 'killjoy', 'viper']",978,0.86,177.7,0.82,68%,124.8,0.61,0.26,0.07,0.09,29%,13%
1568,IkE,Hall,"['brimstone', 'omen', 'sage']",1346,0.86,174.6,0.81,67%,114.7,0.62,0.34,0.07,0.10,28%,11%
1569,Viscern,Shel,"['jett', 'raze', 'killjoy']",401,0.86,182.3,0.85,65%,115.6,0.65,0.21,0.13,0.14,25%,10%
